text,url,bounds/width,bounds/height,bounds/left,bounds/right,bounds/top,bounds/bottom,bounds/fontSize,bounds/density,bounds/densityOnScreen,bounds/areaDensity,bounds/text_count,meta/moreBigText,meta/isDownTitle,meta/tagName,meta/hasCluster,computed/transform_origin,computed/perspective_origin,computed/line_height,computed/position
"Por su parte, Córdova confirmó las declaraciones del Premier a través de su cuenta de Twitter.",https://elcomercio.pe/economia/peru/villanueva-acepta-renuncia-ministro-daniel-cordova-noticia-514801,620,60,322.5,942.5,1848,1908,20,214.48776188864483,2254.171133698593,2017.684105883943,94,false,true,P,true,310,310,30,relative
Fiscalización citó a Córdova por conversación con pescadores,https://elcomercio.pe/economia/peru/villanueva-acepta-renuncia-ministro-daniel-cordova-noticia-514801,465,42,477.5,942.5,2224.171875,2266.171875,18,148.5664834341851,945.4920593928856,2055.247908301798,60,false,true,H2,false,232.5,232.5,21.6,relative
Aguas movidas en Produce por salida de viceministro,https://elcomercio.pe/economia/peru/villanueva-acepta-renuncia-ministro-daniel-cordova-noticia-514801,465,42,477.5,942.5,2317.203125,2359.203125,18,161.1458966278695,871.7006072901406,2055.247908301798,51,false,true,H2,false,232.5,232.5,21.6,relative
Córdova justifica salida de viceministro y dice que no renunciará,https://elcomercio.pe/economia/peru/villanueva-acepta-renuncia-ministro-daniel-cordova-noticia-514801,465,42,477.5,942.5,2410.234375,2452.234375,18,142.74102423620198,984.0993363223045,2055.247908301798,65,false,true,H2,false,232.5,232.5,21.6,relative
El escándalo se originó luego de que el programa Panorama revelara que el ministro Daniel Córdova ofreció el cambio de viceministro durante una reunión con los pescadores artesanales para solucionar la huelga de este sector.,https://elcomercio.pe/economia/peru/villanueva-acepta-renuncia-ministro-daniel-cordova-noticia-514801,620,120,322.5,942.5,2508.265625,2628.265625,20,277.8902661123631,6959.482739399531,1961.1929076339425,224,false,true,P,true,310,310,30,relative
"“Es que de repente no es muy correcto, pero lo voy hacer… y el tema es el siguiente… Ustedes me solicitan el cambio de viceministro, eso es lo que yo les doy. ¿Con eso levantan la medida de fuerza y me dan 30 días?”, se le escuchó decir en el video.",https://elcomercio.pe/economia/peru/villanueva-acepta-renuncia-ministro-daniel-cordova-noticia-514801,620,120,322.5,942.5,2653.265625,2773.265625,20,263.569725120318,7337.576234697667,1961.1929076339425,249,false,true,P,true,310,310,30,relative
Villanueva indicó que no fue correcto ofrecer el cargo de su viceministro a cambio de solucionar la crisis con pescadores.,https://elcomercio.pe/economia/peru/villanueva-acepta-renuncia-ministro-daniel-cordova-noticia-514801,620,60,322.5,942.5,2798.265625,2858.265625,20,188.27108115693179,2568.046436496038,2017.684105883943,122,false,true,P,true,310,310,30,relative
"“Este caso no podía ser la excepción, nosotros hemos evaluado con el señor Córdova y se toman las decisiones. Tomamos decisiones rápidamente pero sin que la rapidez significa ir por encima de los derechos de una persona”, agregó Villanueva.",https://elcomercio.pe/economia/peru/villanueva-acepta-renuncia-ministro-daniel-cordova-noticia-514801,620,120,322.5,942.5,2883.265625,3003.265625,20,268.46787517317597,7203.749023945796,1961.1929076339425,240,false,true,P,true,310,310,30,relative
"""Cuestión de educación e impuestos"", por Marcial García",https://elcomercio.pe/economia/peru/villanueva-acepta-renuncia-ministro-daniel-cordova-noticia-514801,560,23,352.5,912.5,3120.265625,3143.265625,18,102.33767634649519,597.0039782112009,2073.816312262846,55,false,true,H3,false,280,280,23.4,relative
"Lo nuevo de Open Plaza, Kia y más en el Piqueo Empresarial",https://elcomercio.pe/economia/peru/villanueva-acepta-renuncia-ministro-daniel-cordova-noticia-514801,560,23,352.5,912.5,3174.265625,3197.265625,18,99.65440281292142,613.0697350220446,2073.816312262846,58,false,true,H3,false,280,280,23.4,relative
Argentinos pagarán impuestos por el uso de Netflix o Spotify,https://elcomercio.pe/economia/peru/villanueva-acepta-renuncia-ministro-daniel-cordova-noticia-514801,560,46,352.5,912.5,3228.265625,3274.265625,18,195.9617309578582,1247.1006374787883,2040.5758351809127,60,false,true,H3,false,280,280,23.4,relative
Midis: “Tenemos la estrategia para atacar la pobreza”,https://elcomercio.pe/economia/peru/villanueva-acepta-renuncia-ministro-daniel-cordova-noticia-514801,560,23,352.5,912.5,3305.265625,3328.265625,18,104.24970023937719,586.0488460870818,2073.816312262846,53,false,true,H3,false,280,280,23.4,relative
Trivelli: “El sector público la tiene ahora más difícil”,https://elcomercio.pe/economia/peru/villanueva-acepta-renuncia-ministro-daniel-cordova-noticia-514801,560,23,352.5,912.5,3359.265625,3382.265625,18,101.41991914806479,602.4068392706046,2073.816312262846,56,false,true,H3,false,280,280,23.4,relative
Pobreza en el Perú: ¿El Niño costero motivó su aumento?,https://elcomercio.pe/economia/peru/villanueva-acepta-renuncia-ministro-daniel-cordova-noticia-514801,560,23,352.5,912.5,3413.265625,3436.265625,18,102.33767634649519,597.0039782112009,2073.816312262846,55,false,true,H3,false,280,280,23.4,relative
"""Hay una responsabilidad compartida en aumento de la pobreza""",https://elcomercio.pe/economia/peru/villanueva-acepta-renuncia-ministro-daniel-cordova-noticia-514801,560,46,352.5,912.5,3467.265625,3513.265625,18,194.34762668990842,1257.4501978209714,2040.5758351809127,61,false,true,H3,false,280,280,23.4,relative
Leer comentarios  (0),https://elcomercio.pe/economia/peru/villanueva-acepta-renuncia-ministro-daniel-cordova-noticia-514801,620,51,322.5,942.5,3858.265625,3909.265625,15,445.3953300159309,905.6315217156479,2028.3281003818024,21,false,true,A,false,310,310,15,relative
Te puede interesar,https://elcomercio.pe/economia/peru/villanueva-acepta-renuncia-ministro-daniel-cordova-noticia-514801,620,46,322.5,942.5,3913.265625,3959.265625,16,420.1392626260964,756.2507024790126,2034.6506809455761,18,false,true,H4,false,310,310,16,relative
¿Ha Declarado el Estudio de Precios de Transferencia?,https://elcomercio.pe/economia/peru/villanueva-acepta-renuncia-ministro-daniel-cordova-noticia-514801,295,38,982.5,1277.5,1805,1843,18,90.73036977771004,510.0626989645489,2079.1993749168223,53,false,true,P,false,147.5,147.5,17,relative
"TPC Group, en precios de transferencia su mejor alternativa. Informese al 627-9787",https://elcomercio.pe/economia/peru/villanueva-acepta-renuncia-ministro-daniel-cordova-noticia-514801,295,46,982.5,1277.5,1851,1897,15,96.72641831474998,768.0098518248317,2071.6948114129573,82,false,true,P,false,147.5,147.5,14,relative
Asiste a nuestro taller de carreras este 12 de mayo a las 2:30 p.m. en nuestro campus en Lima,https://elcomercio.pe/economia/peru/villanueva-acepta-renuncia-ministro-daniel-cordova-noticia-514801,295,46,982.5,1277.5,2107,2153,15,90.82951062292474,817.9021300711962,2071.6948114129573,93,false,true,P,false,147.5,147.5,14,relative
"Por ser suscriptor de El Comercio, accede a más ofertas increíbles solo este 17 de mayo, pagando con Tarjetas Scotiabank.",https://elcomercio.pe/economia/peru/villanueva-acepta-renuncia-ministro-daniel-cordova-noticia-514801,295,46,982.5,1277.5,2380,2426,15,79.63039620647382,932.9374999162592,2071.6948114129573,121,false,true,P,false,147.5,147.5,14,relative
Ricardo Gareca maneja esta lista de 25 convocados para el Mundial Rusia 2018,https://elcomercio.pe/economia/peru/villanueva-acepta-renuncia-ministro-daniel-cordova-noticia-514801,160,72,1117.5,1277.5,2550,2622,15,85.2936105461599,627.681447869857,2078.1712590097604,76,false,true,H2,false,80,80,18,relative
Cannes 2018: Irina Shayk y el vestido que acaparó todas las miradas,https://elcomercio.pe/economia/peru/villanueva-acepta-renuncia-ministro-daniel-cordova-noticia-514801,160,72,1117.5,1277.5,2674,2746,15,90.84602357836033,589.3453995748164,2078.1712590097604,67,false,true,H2,false,80,80,18,relative
© Empresa Editora El Comercio - Copyright © Elcomercio.pe - Grupo El Comercio - Todos los derechos reservados.,https://elcomercio.pe/economia/peru/villanueva-acepta-renuncia-ministro-daniel-cordova-noticia-514801,637,14,332,969,4753.390625,4767.390625,12,61.35959582656978,584.5798314815522,2087.290178754615,110,false,true,P,false,318.5,318.5,14.4,relative
"Southern Copper resuelve disputa legal sobre proyecto Tía María en Perú, anuncia CEO",https://gestion.pe/economia/empresas/southern-copper-resuelve-disputa-legal-proyecto-tia-maria-peru-anuncia-ceo-232301,954,92,323,1277,841,933,46,352.9858354098646,5027.543794936052,1944.5808398526485,84,true,false,H1,false,477,477,46,relative
Óscar González dijo que espera que el gobierno del presidente peruano Martín Vizcarra otorgue un permiso que destrabe la construcción de Tía María para comenzar a contratar trabajadores de la zona donde se ubica el proyecto.,https://gestion.pe/economia/empresas/southern-copper-resuelve-disputa-legal-proyecto-tia-maria-peru-anuncia-ceo-232301,954,69,323,1277,973,1042,20,245.86581706288493,6157.458478544537,1972.6465192609112,224,false,true,H2,false,477,477,23,relative
"Southern Copper, uno de los mayores productores de cobre del mundo, llegó a un acuerdo con una empresa en Perú que bloqueó con una acción judicial el desarrollo de un proyecto por US$ 1,400 millones, dijo hoy a Reuters Óscar González, presidente ejecutivo de la compañía.",https://gestion.pe/economia/empresas/southern-copper-resuelve-disputa-legal-proyecto-tia-maria-peru-anuncia-ceo-232301,568,168,323,891,1523,1691,20,324.0385779502188,9817.983100413241,1935.6351557901849,271,false,true,P,false,284,284,28,relative
González dijo además que espera que el gobierno del presidente peruano  Martín Vizcarra otorgue un permiso que destrabe la construcción de Tía María para comenzar a contratar trabajadores de la zona donde se ubica el proyecto.,https://gestion.pe/economia/empresas/southern-copper-resuelve-disputa-legal-proyecto-tia-maria-peru-anuncia-ceo-232301,568,168,323,891,1721,1889,20,354.8365821050586,8965.857960061601,1935.6351557901849,226,false,true,P,true,284,284,28,relative
"El desarrollo de  Tía María se suspendió en el 2011 y en el 2015, debido a protestas de agricultores por temores de contaminación.",https://gestion.pe/economia/empresas/southern-copper-resuelve-disputa-legal-proyecto-tia-maria-peru-anuncia-ceo-232301,568,84,323,891,1919,2003,20,233.92520172054998,3400.003117645629,1999.612046243339,130,false,true,P,true,284,284,28,relative
"El primer ministro peruano,  César Villanueva, afirmó la semana pasada que no ""impondría"" proyectos mineros sin la licencia social de las comunidades, al ser consultado sobre este emprendimiento.",https://gestion.pe/economia/empresas/southern-copper-resuelve-disputa-legal-proyecto-tia-maria-peru-anuncia-ceo-232301,568,112,323,891,2033,2145,20,254.66644851648599,5552.181841402531,1975.717948376938,195,false,true,P,true,284,284,28,relative
Utilidad de Southern Copper crece 49.7% en primer trimestre por mejores precios y control de costos,https://gestion.pe/economia/empresas/southern-copper-resuelve-disputa-legal-proyecto-tia-maria-peru-anuncia-ceo-232301,402,63,489,891,2197,2260,16,159.08488300275422,1574.940739361326,2041.5359268527352,99,false,true,A,false,201,201,21.6,relative
